490	4388.70439	744.43298	1948.53337	0.14486	0.30729	0.45215	0.4525	0.38027	15.162	67.9	32.45	16.22	688
490	4592.14606	783.7268	2025.95998	0.14574	0.30607	0.45181	0.45191	0.37959	15.97026	71.7	32.25	16.12	691
490	4837.1505	820.93137	2111.16128	0.14507	0.3038	0.44887	0.44893	0.3774	16.15996	72.6	32.26	16.13	690
490	4859.02484	814.52084	2052.73448	0.14356	0.29699	0.44055	0.44056	0.3711	16.23884	72.5	32.4	16.2	691
490	4743.44723	804.77556	2108.93331	0.14508	0.30756	0.45264	0.45282	0.38052	7.6272	37.9	32.03	16.01	628
490	4377.61206	733.88574	1853.82321	0.14355	0.29744	0.44099	0.44107	0.37151	16.8258	74.7	32.5	16.25	693
490	3489.78908	599.86503	1629.45677	0.01107	0.57088	0.58194	0.46498	0.3898	15.07072	69.2	31.68	15.84	687
490	2396.61503	441.58135	1152.96037	1.03679	0.35495	1.39173	0.4804	0.39952	14.62848	66.8	31.86	15.93	687
490	1900.59189	359.79566	935.44326	0.16055	0.33062	0.49117	0.48902	0.40529	14.3754	65.5	31.98	15.99	687
490	1948.35035	343.59532	948.37966	0.1493	0.327	0.4763	0.47731	0.39872	13.85104	63.5	31.92	15.96	683
490	2468.79304	464.78478	1218.02278	0.15842	0.33106	0.48948	0.48881	0.40534	14.0448	64.1	32.04	16.02	684
490	3057.58558	575.40543	1379.21111	0.15859	0.31011	0.4687	0.46924	0.38997	13.88016	63.4	32.14	16.07	682
490	3941.71519	689.78208	1749.14467	0.14915	0.30745	0.4566	0.45629	0.38224	14.59086	66.4	32.1	16.05	685
490	4672.67711	824.91751	2020.41774	0.14959	0.30134	0.45093	0.45192	0.37847	14.12096	64.8	31.91	15.95	683
490	4710.72082	834.67334	2063.77126	0.15038	0.30426	0.45464	0.45516	0.38091	14.84448	67.5	32.14	16.07	684
490	4371.59424	765.52231	1890.1854	0.14895	0.30153	0.45048	0.45088	0.37791	15.35856	70.2	31.92	15.96	685
490	4734.2982	818.27774	2008.81297	0.14734	0.29791	0.44525	0.44527	0.37389	15.14576	67.6	32.47	16.23	690
490	4672.14437	822.95167	2058.39448	0.14966	0.3057	0.45536	0.45559	0.38146	14.4153	64.7	32.35	16.18	689
490	4549.43434	813.0713	2060.35052	0.15167	0.31174	0.46341	0.46333	0.3871	14.09184	64	32.12	16.06	686
490	4162.51644	715.36857	1870.30749	0.14664	0.30973	0.45637	0.45668	0.38317	13.35824	60.7	32.31	16.15	681
490	3900.62718	691.97106	1773.33188	0.15047	0.31256	0.46303	0.46321	0.38727	14.3526	65.2	32.14	16.07	685
490	3740.05698	622.22162	1725.74138	0.1458	0.33684	0.48264	0.45837	0.38567	14.4155	66	32.24	16.12	678
490	4093.7632	712.46795	1859.59173	0.13134	0.45719	0.58854	0.4606	0.38586	14.76832	66.9	32.23	16.12	685
490	4488.18681	779.23652	2037.03039	0.14843	0.32917	0.4776	0.46011	0.38555	9.14784	46.4	32.21	16.11	611
490	4738.95989	830.45023	2063.69514	0.14911	0.30334	0.45245	0.45248	0.37916	14.30128	65.4	31.98	15.99	683
490	4805.34178	846.0179	2137.05551	0.14969	0.30776	0.45745	0.45753	0.38301	15.70576	70.8	32.34	16.17	686
490	3466.5017	641.77012	1457.60763	0.15613	0.29536	0.45149	0.45223	0.37719	16.0284	70.9	32.77	16.39	690
490	4213.93299	738.04804	1851.93908	0.14918	0.30528	0.45446	0.45435	0.38066	16.36992	72.8	32.71	16.36	688
490	4412.67692	784.50204	2000.78554	0.15089	0.31184	0.46273	0.46291	0.38695	16.48896	73.8	32.44	16.22	689
490	4031.2694	688.74323	1790.78789	0.14588	0.30726	0.45314	0.45351	0.38083	16.36544	74	32.2	16.1	687
490	4133.93921	729.49542	1877.6789	0.15004	0.31235	0.46239	0.46234	0.38676	16.21088	72.8	32.46	16.23	686
490	4432.1482	772.92333	1941.74033	0.14835	0.30435	0.4527	0.45313	0.37984	15.99648	71.3	32.71	16.35	686
490	4277.74903	763.00246	1800.78045	0.15137	0.29617	0.44754	0.44762	0.37474	16.23072	72.1	32.75	16.37	687
490	3906.96181	714.89197	1658.069	0.15462	0.29769	0.45231	0.45262	0.37786	15.0843	67.7	32.67	16.34	682
490	3541.92993	656.835	1470.86664	0.15638	0.29318	0.44956	0.44986	0.37528	15.26224	68.1	32.91	16.46	681
490	3032.35902	566.31284	1261.82171	0.15712	0.29338	0.4505	0.45121	0.37612	15.82784	70.8	32.74	16.37	683
490	4556.61893	822.04676	2012.872	0.15255	0.30622	0.45876	0.45923	0.38354	15.42352	69	32.36	16.18	691
490	4576.25569	800.01801	2045.6766	0.1488	0.30867	0.45746	0.45773	0.38342	15.1107	67.4	32.48	16.24	691
490	4575.1878	814.67894	1983.43764	0.15113	0.30234	0.45347	0.45357	0.37949	15.04608	67.9	32.26	16.13	687
490	4543.78599	778.02746	2016.22526	0.14612	0.30719	0.45331	0.45355	0.38079	15.5667	69.8	32.38	16.19	688
490	4490.54254	786.45071	1971.95916	0.14897	0.30498	0.45395	0.45417	0.38053	14.84448	66.9	32.39	16.19	685
490	4498.53068	803.53309	2012.23194	0.15151	0.3088	0.46031	0.46061	0.38497	14.65356	66.1	32.42	16.21	684
490	4543.52648	807.18523	1973.2603	0.15078	0.30241	0.45319	0.45365	0.37964	14.8599	66.4	32.66	16.33	685
490	4495.02114	799.35749	1958.88393	0.15084	0.30321	0.45405	0.4545	0.38028	14.58402	65.6	32.51	16.26	684
